"enc_adj";"AUC_mean";"et";"si";"et2"
3959;0,751061446083908;"Encoding";0,768421052631579;"Encoding"
3960;0,776490581973601;"Encoding";0,836842105263158;"Encoding"
3961;0,748604292525361;"Encoding";0,784210526315789;"Encoding"
3962;0,74628389603158;"Encoding";0,742105263157895;"Encoding"
3963;0,746751197722031;"Encoding";0,794736842105263;"Encoding"
3964;0,735845772705597;"Encoding";0,752631578947368;"Encoding"
3965;0,749391723442652;"Encoding";0,805263157894737;"Encoding"
3966;0,743342917301558;"Encoding";0,773684210526316;"Encoding"
3967;0,75234808311008;"Encoding";0,757894736842105;"Encoding"
3968;0,754831569496699;"Encoding";0,763157894736842;"Encoding"
3969;0,738294272368134;"Encoding";0,773684210526316;"Encoding"
3970;0,772343492747489;"Encoding";0,784210526315789;"Encoding"
3971;0,756578539058379;"Encoding";0,826315789473684;"Encoding"
3972;0,75057071203333;"Encoding";0,752631578947368;"Encoding"
3973;0,737314097840838;"Encoding";0,763157894736842;"Encoding"
3974;0,735644033676268;"Encoding";0,784210526315789;"Encoding"
3975;0,750557999776596;"Encoding";0,757894736842105;"Encoding"
3976;0,774450151429573;"Encoding";0,763157894736842;"Encoding"
3977;0,737966261828226;"Encoding";0,752631578947368;"Encoding"
3978;0,770079198576294;"Encoding";0,773684210526316;"Encoding"
3979;0,74671950035061;"Encoding";0,752631578947368;"Encoding"
3980;0,737945129547517;"Encoding";0,752631578947368;"Encoding"
3981;0,760531205893163;"Encoding";0,763157894736842;"Encoding"
3982;0,751917501352457;"Encoding";0,784210526315789;"Encoding"
3983;0,759944397545058;"Encoding";0,831578947368421;"Encoding"
3984;0,726358162296742;"Encoding";0,742105263157895;"Encoding"
3985;0,727044048533158;"Encoding";0,784210526315789;"Encoding"
3986;0,742684228950111;"Encoding";0,742105263157895;"Encoding"
3987;0,737286925293682;"Encoding";0,736842105263158;"Encoding"
3988;0,755249909262782;"Encoding";0,794736842105263;"Encoding"
3989;0,734378595654544;"Encoding";0,773684210526316;"Encoding"
3990;0,720798818115282;"Encoding";0,784210526315789;"Encoding"
3991;0,75080154885669;"Encoding";0,752631578947368;"Encoding"
3992;0,75318415878533;"Encoding";0,810526315789474;"Encoding"
3993;0,753441269809323;"Encoding";0,815789473684211;"Encoding"
3994;0,741468437567869;"Encoding";0,805263157894737;"Encoding"
3995;0,760244437110025;"Encoding";0,773684210526316;"Encoding"
3996;0,732223818330438;"Encoding";0,768421052631579;"Encoding"
3997;0,74987269430765;"Encoding";0,742105263157895;"Encoding"
3998;0,765723673364012;"Encoding";0,752631578947368;"Encoding"
3999;0,774002073907496;"Encoding";0,742105263157895;"Encoding"
4000;0,754801290205424;"Encoding";0,742105263157895;"Encoding"
4001;0,746468149576986;"Encoding";0,747368421052632;"Encoding"
4002;0,753820210856599;"Encoding";0,8;"Encoding"
4003;0,756182024159098;"Encoding";0,747368421052632;"Encoding"
4004;0,76474462220847;"Encoding";0,815789473684211;"Encoding"
4005;0,742693142244019;"Encoding";0,784210526315789;"Encoding"
4006;0,740620111700953;"Encoding";0,752631578947368;"Encoding"
4007;0,688366108033874;"Encoding";0,731578947368421;"Encoding"
4008;0,697814992656529;"Encoding";0,721052631578947;"Encoding"
4009;0,731034186282688;"Encoding";0,773684210526316;"Encoding"
4010;0,746836884597272;"Encoding";0,805263157894737;"Encoding"
4011;0,746363948066924;"Encoding";0,742105263157895;"Encoding"
4012;0,731875150302243;"Encoding";0,810526315789474;"Encoding"
4013;0,741000623939746;"Encoding";0,784210526315789;"Encoding"
4014;0,749671667332271;"Encoding";0,721052631578947;"Encoding"
4015;0,692276254456147;"Encoding";0,768421052631579;"Encoding"
4016;0,73579052375324;"Encoding";0,736842105263158;"Encoding"
4017;0,759385926117461;"Encoding";0,731578947368421;"Encoding"
4018;0,757774552218234;"Encoding";0,768421052631579;"Encoding"
4019;0,743329086411098;"Encoding";0,752631578947368;"Encoding"
4020;0,754171746464381;"Encoding";0,763157894736842;"Encoding"
4021;0,738226865602951;"Encoding";0,747368421052632;"Encoding"
4022;0,748404739821393;"Encoding";0,784210526315789;"Encoding"
4023;0,729764715323729;"Encoding";0,763157894736842;"Encoding"
4024;0,719874216036062;"Encoding";0,742105263157895;"Encoding"
4025;0,749806059111102;"Encoding";0,794736842105263;"Encoding"
4026;0,752488780140775;"Encoding";0,757894736842105;"Encoding"
4027;0,745905126958725;"Encoding";0,789473684210526;"Encoding"
4028;0,741357646580652;"Encoding";0,763157894736842;"Encoding"
4029;0,735067347327702;"Encoding";0,784210526315789;"Encoding"
4030;0,746873146176652;"Encoding";0,763157894736842;"Encoding"
4031;0,749942264495829;"Encoding";0,721052631578947;"Encoding"
4032;0,73851301273416;"Encoding";0,778947368421053;"Encoding"
4033;0,738491071868564;"Encoding";0,784210526315789;"Encoding"
4034;0,750005036064435;"Encoding";0,773684210526316;"Encoding"
4035;0,764462404517009;"Encoding";0,773684210526316;"Encoding"
4036;0,742857433713785;"Encoding";0,752631578947368;"Encoding"
4037;0,756082257989505;"Encoding";0,768421052631579;"Encoding"
4038;0,755806104472935;"Encoding";0,721052631578947;"Encoding"
4039;0,76644099928576;"Encoding";0,805263157894737;"Encoding"
4040;0,746637025247753;"Encoding";0,784210526315789;"Encoding"
4041;0,76870250885542;"Encoding";0,763157894736842;"Encoding"
4042;0,717165827671224;"Encoding";0,689473684210526;"Encoding"
4043;0,722718455747936;"Encoding";0,715789473684211;"Encoding"
4044;0,734652119364927;"Encoding";0,731578947368421;"Encoding"
4045;0,747897924248552;"Encoding";0,831578947368421;"Encoding"
4046;0,743730413171001;"Encoding";0,747368421052632;"Encoding"
4047;0,74098166303772;"Encoding";0,773684210526316;"Encoding"
4048;0,75360576252536;"Encoding";0,731578947368421;"Encoding"
4049;0,73432192143501;"Encoding";0,752631578947368;"Encoding"
4050;0,74635353257466;"Encoding";0,8;"Encoding"
4051;0,766678043633257;"Encoding";0,826315789473684;"Encoding"
4052;0,743792594206625;"Encoding";0,778947368421053;"Encoding"
4053;0,759657316056184;"Encoding";0,721052631578947;"Encoding"
4054;0,733069565306876;"Encoding";0,773684210526316;"Encoding"
4055;0,74012131738714;"Encoding";0,731578947368421;"Encoding"
4056;0,752712482175218;"Encoding";0,794736842105263;"Encoding"
4057;0,745242659700417;"Encoding";0,826315789473684;"Encoding"
4058;0,747498828055291;"Encoding";0,805263157894737;"Encoding"
4059;0,769183606223369;"Encoding";0,794736842105263;"Encoding"
4060;0,74711099479285;"Encoding";0,826315789473684;"Encoding"
4061;0,751024414077259;"Encoding";0,721052631578947;"Encoding"
4062;0,759585068714209;"Encoding";0,789473684210526;"Encoding"
4063;0,746575234883437;"Encoding";0,773684210526316;"Encoding"
4064;0,733563409731149;"Encoding";0,715789473684211;"Encoding"
4065;0,769792647104238;"Encoding";0,710526315789474;"Encoding"
4066;0,745878391914257;"Encoding";0,731578947368421;"Encoding"
4067;0,740326710335181;"Encoding";0,773684210526316;"Encoding"
4068;0,77509200832769;"Encoding";0,784210526315789;"Encoding"
4069;0,748698869990118;"Encoding";0,784210526315789;"Encoding"
4070;0,728820984068793;"Encoding";0,742105263157895;"Encoding"
4071;0,774840717493255;"Encoding";0,773684210526316;"Encoding"
4072;0,749000147913747;"Encoding";0,805263157894737;"Encoding"
4073;0,7149567595234;"Encoding";0,721052631578947;"Encoding"
4074;0,707021684894703;"Encoding";0,742105263157895;"Encoding"
4075;0,738495435976944;"Encoding";0,7;"Encoding"
4076;0,772640145568959;"Encoding";0,763157894736842;"Encoding"
4077;0,749389642338203;"Encoding";0,794736842105263;"Encoding"
4078;0,731737581234297;"Encoding";0,805263157894737;"Encoding"
4079;0,755125328960533;"Encoding";0,789473684210526;"Encoding"
4080;0,73846666069845;"Encoding";0,794736842105263;"Encoding"
4081;0,734264647054449;"Encoding";0,768421052631579;"Encoding"
4082;0,762163934784376;"Encoding";0,794736842105263;"Encoding"
4083;0,76827285135814;"Encoding";0,757894736842105;"Encoding"
4084;0,752518287116541;"Encoding";0,773684210526316;"Encoding"
4085;0,739035684227783;"Encoding";0,705263157894737;"Encoding"
4086;0,740855071045783;"Encoding";0,805263157894737;"Encoding"
4087;0,781839995654674;"Encoding";0,836842105263158;"Encoding"
4088;0,751635116380315;"Encoding";0,752631578947368;"Encoding"
4089;0,767120716939078;"Encoding";0,742105263157895;"Encoding"
4090;0,729280915958859;"Encoding";0,731578947368421;"Encoding"
4091;0,754910230460132;"Encoding";0,821052631578947;"Encoding"
4092;0,745835645284808;"Encoding";0,794736842105263;"Encoding"
4093;0,751953338692579;"Encoding";0,778947368421053;"Encoding"
4094;0,732291732735741;"Encoding";0,721052631578947;"Encoding"
4095;0,755994521401037;"Encoding";0,768421052631579;"Encoding"
4096;0,755576978893057;"Encoding";0,784210526315789;"Encoding"
4097;0,74820825560978;"Encoding";0,752631578947368;"Encoding"
4098;0,746272928803129;"Encoding";0,731578947368421;"Encoding"
4099;0,767527597556522;"Encoding";0,773684210526316;"Encoding"
4100;0,737263927490373;"Encoding";0,810526315789474;"Encoding"
4101;0,742597030432405;"Encoding";0,805263157894737;"Encoding"
4102;0,772048464298556;"Encoding";0,826315789473684;"Encoding"
4103;0,733590146540912;"Encoding";0,736842105263158;"Encoding"
4104;0,747677591831536;"Encoding";0,763157894736842;"Encoding"
4105;0,746242967736616;"Encoding";0,742105263157895;"Encoding"
4106;0,767110647169661;"Encoding";0,721052631578947;"Encoding"
4107;0,732652941376123;"Encoding";0,773684210526316;"Encoding"
4108;0,750968568878793;"Encoding";0,763157894736842;"Encoding"
4109;0,753831230908605;"Encoding";0,7;"Encoding"
4110;0,759843190754291;"Encoding";0,768421052631579;"Encoding"
4111;0,762665803697437;"Encoding";0,742105263157895;"Encoding"
4112;0,750364844113771;"Encoding";0,726315789473684;"Encoding"
4113;0,744012056974413;"Encoding";0,752631578947368;"Encoding"
4114;0,746936734697992;"Encoding";0,763157894736842;"Encoding"
4115;0,762898337107298;"Encoding";0,736842105263158;"Encoding"
4116;0,755486971097201;"Encoding";0,747368421052632;"Encoding"
4117;0,747421388598174;"Encoding";0,789473684210526;"Encoding"
4118;0,739221995156519;"Encoding";0,768421052631579;"Encoding"
4119;0,752346537042913;"Encoding";0,757894736842105;"Encoding"
4120;0,740988479601634;"Encoding";0,731578947368421;"Encoding"
4121;0,742686855072752;"Encoding";0,736842105263158;"Encoding"
4122;0,751933931166126;"Encoding";0,773684210526316;"Encoding"
4123;0,730355662905035;"Encoding";0,752631578947368;"Encoding"
4124;0,766900926113976;"Encoding";0,778947368421053;"Encoding"
4125;0,74557374801028;"Encoding";0,742105263157895;"Encoding"
4126;0,759372005961507;"Encoding";0,805263157894737;"Encoding"
4127;0,730981796790143;"Encoding";0,778947368421053;"Encoding"
4128;0,749633096129891;"Encoding";0,721052631578947;"Encoding"
4129;0,736854694704001;"Encoding";0,763157894736842;"Encoding"
4130;0,756294400322239;"Encoding";0,742105263157895;"Encoding"
4131;0,73583330142782;"Encoding";0,794736842105263;"Encoding"
4132;0,737075554405185;"Encoding";0,763157894736842;"Encoding"
4133;0,741217246299062;"Encoding";0,763157894736842;"Encoding"
4134;0,753316872605465;"Encoding";0,784210526315789;"Encoding"
4135;0,758423572871447;"Encoding";0,736842105263158;"Encoding"
4136;0,752288202082478;"Encoding";0,8;"Encoding"
4137;0,77488015367339;"Encoding";0,752631578947368;"Encoding"
4138;0,742509791294525;"Encoding";0,784210526315789;"Encoding"
4139;0,730551417244209;"Encoding";0,731578947368421;"Encoding"
4140;0,748247442628984;"Encoding";0,784210526315789;"Encoding"
4141;0,747505888936102;"Encoding";0,805263157894737;"Encoding"
4142;0,777105229077181;"Encoding";0,815789473684211;"Encoding"
4143;0,759648109754801;"Encoding";0,757894736842105;"Encoding"
4144;0,742165661220672;"Encoding";0,731578947368421;"Encoding"
4145;0,774618315356417;"Encoding";0,747368421052632;"Encoding"
4146;0,740335997166825;"Encoding";0,742105263157895;"Encoding"
4147;0,759185090473271;"Encoding";0,784210526315789;"Encoding"
4148;0,739365354269933;"Encoding";0,815789473684211;"Encoding"
4149;0,761725246814062;"Encoding";0,805263157894737;"Encoding"
4150;0,770274312761342;"Encoding";0,852631578947368;"Encoding"
4151;0,720262508259663;"Encoding";0,763157894736842;"Encoding"
4152;0,715930620448412;"Encoding";0,773684210526316;"Encoding"
4153;0,714885220782958;"Encoding";0,752631578947368;"Encoding"
4154;0,737679678779077;"Encoding";0,757894736842105;"Encoding"
4155;0,74741305968195;"Encoding";0,726315789473684;"Encoding"
4156;0,75447657670401;"Encoding";0,731578947368421;"Encoding"
4157;0,751631911174664;"Encoding";0,778947368421053;"Encoding"
4158;0,752270967182565;"Encoding";0,731578947368421;"Encoding"
4159;0,721272330821009;"Encoding";0,731578947368421;"Encoding"
4160;0,749112492351922;"Encoding";0,773684210526316;"Encoding"
4161;0,759254671400367;"Encoding";0,747368421052632;"Encoding"
4162;0,750605299446227;"Encoding";0,773684210526316;"Encoding"
4163;0,758139065950088;"Encoding";0,752631578947368;"Encoding"
4164;0,739564662684351;"Encoding";0,763157894736842;"Encoding"
4165;0,747538537193711;"Encoding";0,742105263157895;"Encoding"
4166;0,748693072511727;"Encoding";0,778947368421053;"Encoding"
4167;0,754682844859029;"Encoding";0,794736842105263;"Encoding"
4168;0,753655938464553;"Encoding";0,8;"Encoding"
4169;0,758230608245999;"Encoding";0,763157894736842;"Encoding"
4170;0,73854965332916;"Encoding";0,773684210526316;"Encoding"
4171;0,759262582399141;"Encoding";0,773684210526316;"Encoding"
4172;0,731624677090696;"Encoding";0,742105263157895;"Encoding"
4173;0,755204603872154;"Encoding";0,815789473684211;"Encoding"
4174;0,76598393621636;"Encoding";0,794736842105263;"Encoding"
4175;0,744849635582308;"Encoding";0,784210526315789;"Encoding"
4176;0,738533731852387;"Encoding";0,8;"Encoding"
4177;0,720807870775028;"Encoding";0,768421052631579;"Encoding"
4178;0,757242106372947;"Encoding";0,842105263157895;"Encoding"
4179;0,745200751172147;"Encoding";0,815789473684211;"Encoding"
4180;0,760429710629168;"Encoding";0,731578947368421;"Encoding"
4181;0,748834282196475;"Encoding";0,784210526315789;"Encoding"
4182;0,73869821125417;"Encoding";0,731578947368421;"Encoding"
4183;0,739909713510466;"Encoding";0,694736842105263;"Encoding"
4184;0,767899113109016;"Encoding";0,768421052631579;"Encoding"
4185;0,752556340561874;"Encoding";0,721052631578947;"Encoding"
4186;0,753773922347784;"Encoding";0,747368421052632;"Encoding"
4187;0,690975992805768;"Encoding";0,736842105263158;"Encoding"
4188;0,733470150506702;"Encoding";0,815789473684211;"Encoding"
4189;0,743141117916766;"Encoding";0,778947368421053;"Encoding"
4190;0,731789263704007;"Encoding";0,773684210526316;"Encoding"
4191;0,760314109300491;"Encoding";0,826315789473684;"Encoding"
4192;0,753964995150062;"Encoding";0,747368421052632;"Encoding"
4193;0,760974188609373;"Encoding";0,784210526315789;"Encoding"
4194;0,730186363336743;"Encoding";0,763157894736842;"Encoding"
4195;0,740177037965813;"Encoding";0,742105263157895;"Encoding"
4196;0,739917201564546;"Encoding";0,763157894736842;"Encoding"
4197;0,744346675324501;"Encoding";0,778947368421053;"Encoding"
4198;0,779907698019851;"Encoding";0,805263157894737;"Encoding"
4199;0,749150473495679;"Encoding";0,763157894736842;"Encoding"
4200;0,736023082395152;"Encoding";0,752631578947368;"Encoding"
4201;0,741417778301897;"Encoding";0,763157894736842;"Encoding"
4202;0,738156835200189;"Encoding";0,773684210526316;"Encoding"
4203;0,759790899993131;"Encoding";0,784210526315789;"Encoding"
4204;0,745795310913286;"Encoding";0,742105263157895;"Encoding"
4205;0,734448715626535;"Encoding";0,763157894736842;"Encoding"
4206;0,741977928470884;"Encoding";0,805263157894737;"Encoding"
4207;0,7649849530252;"Encoding";0,794736842105263;"Encoding"
4208;0,755602800244506;"Encoding";0,742105263157895;"Encoding"
4209;0,755654881189948;"Encoding";0,768421052631579;"Encoding"
4210;0,727457030380225;"Encoding";0,789473684210526;"Encoding"
4211;0,736671575603496;"Encoding";0,757894736842105;"Encoding"
4212;0,750999315040687;"Encoding";0,768421052631579;"Encoding"
4213;0,767447506114251;"Encoding";0,784210526315789;"Encoding"
4214;0,752194278580065;"Encoding";0,794736842105263;"Encoding"
4215;0,759299571812909;"Encoding";0,784210526315789;"Encoding"
4216;0,746438898579617;"Encoding";0,768421052631579;"Encoding"
4217;0,773039950846584;"Encoding";0,768421052631579;"Encoding"
4218;0,765120673207251;"Encoding";0,773684210526316;"Encoding"
4219;0,733644272890898;"Encoding";0,773684210526316;"Encoding"
4220;0,720530312221017;"Encoding";0,773684210526316;"Encoding"
4221;0,737700439037095;"Encoding";0,784210526315789;"Encoding"
4222;0,686945839972671;"Encoding";0,768421052631579;"Encoding"
4223;0,68993004469923;"Encoding";0,784210526315789;"Encoding"
4224;0,644093134331897;"Encoding";0,715789473684211;"Encoding"
4225;0,75460843695304;"Encoding";0,678947368421053;"Encoding"
4226;0,758194436037876;"Encoding";0,742105263157895;"Encoding"
4227;0,723739916903745;"Encoding";0,731578947368421;"Encoding"
4228;0,650719327961852;"Encoding";0,752631578947368;"Encoding"
4229;0,771313313653273;"Encoding";0,763157894736842;"Encoding"
4230;0,740226295796089;"Encoding";0,778947368421053;"Encoding"
4231;0,740622810745953;"Encoding";0,726315789473684;"Encoding"
4232;0,709424883314352;"Encoding";0,815789473684211;"Encoding"
4233;0,734264734854995;"Encoding";0,794736842105263;"Encoding"
4234;0,63394183508097;"Encoding";0,694736842105263;"Encoding"
4235;0,734037479786963;"Encoding";0,836842105263158;"Encoding"
4236;0,770186956201347;"Encoding";0,794736842105263;"Encoding"
4237;0,617735075774662;"Encoding";0,515789473684211;"Encoding"
4238;0,759761869786124;"Encoding";0,742105263157895;"Encoding"
4239;0,702814566026837;"Encoding";0,873684210526316;"Encoding"
4240;0,704566567343301;"Encoding";0,826315789473684;"Encoding"
4241;0,742482719092302;"Encoding";0,847368421052632;"Encoding"
